id,title,short_title,first_name,middle_name,last_name,suffix,date_of_birth,gender,party,leadership_role,twitter_account,facebook_account,youtube_account,govtrack_id,cspan_id,votesmart_id,icpsr_id,crp_id,google_entity_id,fec_candidate_id,url,rss_url,contact_form,in_office,cook_pvi,dw_nominate,seniority,next_election,total_votes,missed_votes,total_present,last_updated,office,phone,fax,state,district,at_large,geoid,missed_votes_pct,votes_with_party_pct,votes_against_party_pct,congress,chamber,senate_class,state_rank,lis_id,age,generation
P000096,Representative,Rep.,Bill,null,Pascrell,Jr.,1937-01-25,M,D,null,BillPascrell,pascrell,RepPascrell,400309,45543,478,29741,N00000751,/m/03txs_,H6NJ08118,https://pascrell.house.gov,null,null,true,null,-0.367,26,2022,868,19,0,2022-08-25 13:00:33 -0400,2409 Rayburn House Office Building,202-225-5751,null,NJ,9,false,3409,2.19,99.41,0.47,117,house,null,null,null,85,Silent Generation
P000604,Representative,Rep.,Donald,M.,Payne,Jr.,1958-12-17,M,D,null,RepDonaldPayne,DonaldPayneJr,null,412506,65639,90668,31103,N00034639,/m/0jwr2v8,H2NJ10154,https://payne.house.gov,https://payne.house.gov/rss.xml,null,true,null,-0.52,12,2022,868,3,0,2022-08-25 13:00:32 -0400,106 Cannon House Office Building,202-225-3436,null,NJ,10,false,3410,0.35,98.61,1.27,117,house,null,null,null,63,Baby Boomers
P000197,Representative,Rep.,Nancy,null,Pelosi,null,1940-03-26,F,D,Speaker of the House,SpeakerPelosi,NancyPelosi,nancypelosi,400314,6153,26732,15448,N00007360,/m/012v1t,H8CA05035,https://pelosi.house.gov,https://pelosi.house.gov/rss.xml,null,true,null,-0.49,34,2022,867,745,0,2022-08-12 18:33:07 -0400,1236 Longworth House Office Building,202-225-4965,null,CA,12,false,0612,85.93,99.17,0,117,house,null,null,null,82,Silent Generation
P000615,Representative,Rep.,Greg,null,Pence,null,1956-11-14,M,R,null,RepGregPence,null,null,412778,null,177876,null,N00041956,/g/11gh5qt6_p,H8IN06129,https://pence.house.gov,null,null,true,null,null,4,2022,868,41,0,2022-08-25 13:00:29 -0400,211 Cannon House Office Building,202-225-3021,null,IN,6,false,1806,4.72,93.31,6.57,117,house,null,null,null,65,Baby Boomers
P000593,Representative,Rep.,Ed,null,Perlmutter,null,1953-05-01,M,D,,RepPerlmutter,RepPerlmutter,RepPerlmutter,412192,1021382,2653,20705,N00027510,/m/07n9ns,H6CO07023,https://perlmutter.house.gov,null,null,true,null,-0.282,16,2022,868,1,0,2022-08-25 13:00:32 -0400,1226 Longworth House Office Building,202-225-2645,null,CO,7,false,0807,0.12,98.73,1.16,117,house,null,null,null,69,Baby Boomers
P000605,Representative,Rep.,Scott,null,Perry,null,1962-05-27,M,R,null,RepScottPerry,repscottperry,RepScottPerry,412569,79873,59980,21356,N00034120,/m/04mwt6y,H2PA04135,https://perry.house.gov,null,null,true,null,0.664,10,2022,868,18,0,2022-08-25 13:00:28 -0400,2160 Rayburn House Office Building,202-225-5836,null,PA,10,false,4210,2.07,78.46,21.42,117,house,null,null,null,60,Baby Boomers
P000608,Representative,Rep.,Scott,null,Peters,null,1958-06-17,M,D,null,RepScottPeters,RepScottPeters,null,412523,79661,70351,21315,N00033591,/m/02rymxd,H2CA52089,https://scottpeters.house.gov,https://scottpeters.house.gov/rss.xml,null,true,null,-0.183,10,2022,868,10,0,2022-08-25 13:00:31 -0400,1201 Longworth House Office Building,202-225-0508,null,CA,52,false,0652,1.15,97.43,2.45,117,house,null,null,null,64,Baby Boomers
P000048,Representative,Rep.,August,null,Pfluger,null,1978-12-28,M,R,null,RepPfluger,null,null,456846,null,null,null,N00045421,/g/11f3szpd4x,H0TX11230,https://pfluger.house.gov,null,null,true,null,null,2,2022,868,21,0,2022-08-25 13:00:30 -0400,1531 Longworth House Office Building,202-225-3605,null,TX,11,false,4811,2.42,95.25,4.63,117,house,null,null,null,43,Millennials
P000616,Representative,Rep.,Dean,null,Phillips,null,1969-01-20,M,D,null,RepDeanPhillips,null,null,412790,null,181357,null,N00041134,/g/11fg48_c9t,H8MN03143,https://phillips.house.gov,null,null,true,null,null,4,2022,868,5,0,2022-08-25 13:00:32 -0400,2452 Rayburn House Office Building,202-225-2871,null,MN,3,false,2703,0.58,98.14,1.74,117,house,null,null,null,53,Gen X
P000597,Representative,Rep.,Chellie,null,Pingree,null,1955-04-02,F,D,null,ChelliePingree,ChelliePingree,congresswomanpingree,412307,1002167,6586,20920,N00013817,/m/05gflq,H8ME01120,https://pingree.house.gov,null,null,true,null,-0.42,14,2022,868,3,0,2022-08-25 13:00:33 -0400,2162 Rayburn House Office Building,202-225-6116,null,ME,1,false,2301,0.35,98.96,0.93,117,house,null,null,null,67,Baby Boomers
P000610,Delegate,Del.,Stacey,null,Plaskett,null,1966-05-13,F,D,null,staceyplaskett,repstaceyplaskett,null,412659,79090,155929,null,N00035000,/m/012844_c,,https://plaskett.house.gov,null,null,true,null,null,8,2022,11,0,0,2022-08-25 13:00:33 -0400,null,null,null,VI,At-Large,true,7898,0,100,0,117,house,null,null,null,56,Gen X
P000607,Representative,Rep.,Mark,null,Pocan,null,1964-08-14,M,D,null,RepMarkPocan,repmarkpocan,repmarkpocan,412585,79688,26238,21370,N00033549,/m/0gyhpz,H2WI02124,https://pocan.house.gov,https://pocan.house.gov/rss.xml,null,true,null,-0.535,10,2022,868,13,0,2022-08-25 13:00:32 -0400,1727 Longworth House Office Building,202-225-2906,null,WI,2,false,5502,1.5,98.12,1.76,117,house,null,null,null,58,Baby Boomers
P000618,Representative,Rep.,Katie,null,Porter,null,1974-01-03,F,D,null,RepKatiePorter,null,null,412758,null,179393,null,N00040865,/g/11gxfcsxrs,H8CA45130,https://porter.house.gov,null,null,true,null,null,4,2022,868,2,0,2022-08-25 13:00:32 -0400,1117 Longworth House Office Building,202-225-5611,null,CA,45,false,0645,0.23,98.26,1.62,117,house,null,null,null,48,Gen X
P000599,Representative,Rep.,Bill,null,Posey,null,1947-12-18,M,R,null,CongBillPosey,bill.posey15,CongressmanPosey,412309,88959,24280,20909,N00029662,/m/0281vxy,H8FL15107,https://posey.house.gov,https://posey.house.gov/news/rss.aspx?DocumentTypeID=1487,null,true,null,0.526,14,2022,868,52,0,2022-08-25 13:00:28 -0400,2150 Rayburn House Office Building,202-225-3671,null,FL,8,false,1208,5.99,90.14,9.74,117,house,null,null,null,74,Baby Boomers
P000617,Representative,Rep.,Ayanna,null,Pressley,null,1974-02-03,F,D,null,RepPressley,null,null,412782,null,122700,null,N00042581,/m/0bmh9vc,H8MA07032,https://pressley.house.gov,null,null,true,null,null,4,2022,868,7,0,2022-08-25 13:00:30 -0400,1108 Longworth House Office Building,202-225-5111,null,MA,7,false,2507,0.81,96.62,3.26,117,house,null,null,null,48,Gen X
P000523,Representative,Rep.,David,E.,Price,null,1940-08-17,M,D,,RepDavidEPrice,RepDavidEPrice,RepDavidPrice,400326,6748,119,15438,N00002260,/m/034dxn,H6NC04037,https://price.house.gov,https://price.house.gov/rss.xml,null,true,null,-0.343,34,2022,868,33,0,2022-08-25 13:00:33 -0400,2108 Rayburn House Office Building,202-225-1784,null,NC,4,false,3704,3.8,99.4,0.48,117,house,null,null,null,82,Silent Generation
Q000023,Representative,Rep.,Mike,null,Quigley,null,1958-10-17,M,D,null,RepMikeQuigley,repmikequigley,RepMikeQuigley,412331,9263344,83310,20954,N00030581,/m/0fccwh,H0IL05096,https://quigley.house.gov,https://quigley.house.gov/rss.xml,null,true,null,-0.322,14,2022,868,2,0,2022-08-25 13:00:33 -0400,2078 Rayburn House Office Building,202-225-4061,null,IL,5,false,1705,0.23,99.19,0.69,117,house,null,null,null,63,Baby Boomers
R000600,Delegate,Del.,Amata,Coleman,Radewagen,null,1947-12-29,F,R,null,RepAmata,aumuaamata,null,412664,5188,128380,null,N00007635,/m/012964p3,,https://radewagen.house.gov,https://radewagen.house.gov/rss.xml,null,true,null,null,8,2022,null,null,null,2022-08-25 13:00:33 -0400,null,null,null,AS,At-Large,true,6098,null,null,null,117,house,null,null,null,74,Baby Boomers
R000606,Representative,Rep.,Jamie,null,Raskin,null,1962-12-13,M,D,null,repraskin,repraskin,null,412708,12924,65904,21741,N00037036,/m/0c13wm,H6MD08457,https://raskin.house.gov,https://raskin.house.gov/rss.xml,null,true,null,-0.535,6,2022,868,15,0,2022-08-25 13:00:33 -0400,2242 Rayburn House Office Building,202-225-5341,null,MD,8,false,2408,1.73,98.94,0.94,117,house,null,null,null,59,Baby Boomers
R000585,Representative,Rep.,Tom,null,Reed,null,1971-11-18,M,R,,RepTomReed,RepTomReed,CongressmanTomReed,412393,623468,127046,21101,N00030949,/m/07kf86m,H0NY29054,https://reed.house.gov,null,null,false,null,0.269,14,2022,593,10,0,2022-08-12 18:33:07 -0400,1203 Longworth House Office Building,202-225-3161,null,NY,23,false,3623,1.69,88.91,10.92,117,house,null,null,null,50,Gen X
R000610,Representative,Rep.,Guy,null,Reschenthaler,null,1983-04-17,M,R,null,GReschenthaler,null,null,412813,null,166004,null,N00041871,/g/11bwn3bsvm,H8PA18199,https://reschenthaler.house.gov,null,null,true,null,null,4,2022,868,6,0,2022-08-25 13:00:30 -0400,409 Cannon House Office Building,202-225-2065,null,PA,14,false,4214,0.69,96.85,3.04,117,house,null,null,null,39,Millennials
R000602,Representative,Rep.,Kathleen,null,Rice,null,1965-02-15,F,D,,RepKathleenRice,RepKathleenRice,null,412647,76332,127653,21540,N00035927,/m/08z1cf,H4NY04075,https://kathleenrice.house.gov,null,null,true,null,-0.28,8,2022,868,30,0,2022-08-25 13:00:31 -0400,2435 Rayburn House Office Building,202-225-5516,null,NY,4,false,3604,3.46,97.61,2.27,117,house,null,null,null,57,Gen X
R000597,Representative,Rep.,Tom,null,Rice,null,1957-08-04,M,R,null,RepTomRice,reptomrice,RepTomRice,412572,79473,132382,21359,N00033832,/m/03wg1mb,H2SC07066,https://rice.house.gov,null,null,true,null,0.564,10,2022,868,6,0,2022-08-25 13:00:29 -0400,460 Cannon House Office Building,202-225-9895,null,SC,7,false,4507,0.69,92.87,7.01,117,house,null,null,null,65,Baby Boomers
R000588,Representative,Rep.,Cedric,null,Richmond,null,1973-09-13,M,D,,RepRichmond,RepRichmond,RepCedricRichmond,412432,62391,35384,21137,N00030184,/m/0bbw8s3,H8LA02054,https://richmond.house.gov,null,null,false,null,-0.486,12,2022,17,2,0,2022-08-12 18:33:07 -0400,506 Cannon House Office Building,202-225-6636,null,LA,2,false,2202,11.76,92.86,0,117,house,null,null,null,48,Gen X
R000575,Representative,Rep.,Mike,D.,Rogers,null,1958-07-16,M,R,null,RepMikeRogersAL,CongressmanMikeDRogers,MikeRogersAL03,400341,1014740,5705,20301,N00024759,/m/024n_s,H2AL03032,https://mikerogers.house.gov,null,null,true,null,0.36,22,2022,868,35,0,2022-08-25 13:00:30 -0400,2469 Rayburn House Office Building,202-225-3261,null,AL,3,false,0103,4.03,96.5,3.38,117,house,null,null,null,64,Baby Boomers
R000395,Representative,Rep.,Harold,null,Rogers,null,1937-12-31,M,R,null,RepHalRogers,CongressmanHalRogers,RepHalRogers,400340,6739,26875,14854,N00003473,/m/025jnx,H0KY05015,https://halrogers.house.gov,null,null,true,null,0.338,42,2022,868,7,0,2022-08-25 13:00:30 -0400,2406 Rayburn House Office Building,202-225-4601,null,KY,5,false,2105,0.81,96.14,3.74,117,house,null,null,null,84,Silent Generation
R000612,Representative,Rep.,John,null,Rose,null,1965-02-23,M,R,null,RepJohnRose,null,null,412818,null,180452,null,N00041599,/g/11g8xhg1mz,H8TN06094,https://johnrose.house.gov,null,null,true,null,null,4,2022,868,21,0,2022-08-25 13:00:29 -0400,1124 Longworth House Office Building,202-225-4231,null,TN,6,false,4706,2.42,93.35,6.53,117,house,null,null,null,57,Gen X
R000103,Representative,Rep.,Matt,null,Rosendale,null,1960-07-07,M,R,null,RepRosendale,null,null,456830,null,120815,null,N00035517,/m/0j260rd,H4MT00050,https://rosendale.house.gov,null,null,true,null,null,2,2022,868,19,10,2022-08-25 13:00:28 -0400,1037 Longworth House Office Building,202-225-3211,null,MT,At-Large,true,3000,2.19,77.37,22.51,117,house,null,null,null,62,Baby Boomers
R000305,Representative,Rep.,Deborah,null,Ross,null,1963-06-20,F,D,null,RepDeborahRoss,null,null,456831,null,null,null,N00038565,/m/02b3x2,H0NC02125,https://ross.house.gov,null,null,true,null,null,2,2022,868,1,0,2022-08-25 13:00:32 -0400,1208 Longworth House Office Building,202-225-3032,null,NC,2,false,3702,0.12,98.73,1.16,117,house,null,null,null,59,Baby Boomers
R000603,Representative,Rep.,David,null,Rouzer,null,1972-02-16,M,R,null,RepDavidRouzer,RepRouzer,null,412641,79710,102964,21544,N00033527,/m/0jt1s3l,H2NC07096,https://rouzer.house.gov,null,null,true,null,0.566,8,2022,868,7,0,2022-08-25 13:00:30 -0400,2333 Rayburn House Office Building,202-225-2731,null,NC,7,false,3707,0.81,95.32,4.56,117,house,null,null,null,50,Gen X
R000614,Representative,Rep.,Chip,null,Roy,null,1972-08-07,M,R,null,RepChipRoy,null,null,412826,null,177319,null,N00042268,/g/11fghyq4y1,H8TX21307,https://roy.house.gov,null,null,true,null,null,4,2022,868,24,29,2022-08-25 13:00:27 -0400,1005 Longworth House Office Building,202-225-4236,null,TX,21,false,4821,2.76,65.79,34.09,117,house,null,null,null,50,Gen X
R000486,Representative,Rep.,Lucille,null,Roybal-Allard,null,1941-06-12,F,D,,RepRoybalAllard,RepRoybalAllard,RepRoybalAllard,400347,26136,26766,29317,N00006671,/m/024txf,H2CA33048,https://roybal-allard.house.gov,https://roybal-allard.house.gov/news/rss.aspx,null,true,null,-0.469,30,2022,868,6,0,2022-08-25 13:00:33 -0400,2083 Rayburn House Office Building,202-225-1766,null,CA,40,false,0640,0.69,99.07,0.81,117,house,null,null,null,81,Silent Generation
R000599,Representative,Rep.,Raul,null,Ruiz,null,1972-08-25,M,D,null,CongressmanRuiz,CongressmanRaulRuizMD,repraulruiz,412519,79727,136407,21311,N00033510,/m/02p8pz0,H2CA36439,https://ruiz.house.gov,https://ruiz.house.gov/rss.xml,null,true,null,-0.246,10,2022,868,3,0,2022-08-25 13:00:33 -0400,2342 Rayburn House Office Building,202-225-5330,null,CA,36,false,0636,0.35,99.07,0.81,117,house,null,null,null,50,Gen X
R000576,Representative,Rep.,C.A. Dutch,null,Ruppersberger,null,1946-01-31,M,D,null,Call_Me_Dutch,DutchRupp,ruppersberger,400349,49155,36130,20329,N00025482,/m/025k36,H2MD02160,https://ruppersberger.house.gov,https://ruppersberger.house.gov/rss.xml,null,true,null,-0.295,20,2022,868,10,0,2022-08-25 13:00:32 -0400,2206 Rayburn House Office Building,202-225-3061,null,MD,2,false,2402,1.15,98.83,1.05,117,house,null,null,null,76,Baby Boomers
R000515,Representative,Rep.,Bobby,L.,Rush,null,1946-11-23,M,D,,RepBobbyRush,congressmanbobbyrush,CongressmanRush,400350,26127,26831,29346,N00004887,/m/0255x3,H2IL01042,https://rush.house.gov,https://rush.house.gov/rss.xml,null,true,null,-0.479,30,2022,868,2,0,2022-08-25 13:00:33 -0400,2188 Rayburn House Office Building,202-225-4372,null,IL,1,false,1701,0.23,98.96,0.93,117,house,null,null,null,75,Baby Boomers
R000609,Representative,Rep.,John,null,Rutherford,null,1952-09-02,M,R,null,RepRutherfordFL,RepRutherfordFL,null,412692,104531,172542,21744,N00039777,/m/03zz77,H6FL04105,https://rutherford.house.gov,https://rutherford.house.gov/rss.xml,null,true,null,0.428,6,2022,868,36,0,2022-08-25 13:00:29 -0400,1711 Longworth House Office Building,202-225-2501,null,FL,4,false,1204,4.15,93.46,6.42,117,house,null,null,null,69,Baby Boomers
R000577,Representative,Rep.,Tim,null,Ryan,null,1973-07-16,M,D,,RepTimRyan,timryan,timryanvision,400352,1003608,45638,20343,N00025280,/m/039tr9,H2OH17109,https://timryan.house.gov,https://timryan.house.gov/rss.xml,null,true,null,-0.402,20,2022,868,9,0,2022-08-25 13:00:33 -0400,1126 Longworth House Office Building,202-225-5261,null,OH,13,false,3913,1.04,99.42,0.47,117,house,null,null,null,49,Gen X
S001177,Delegate,Del.,Gregorio,Kilili Camacho,Sablan,null,1955-01-19,M,D,null,Kilili_Sablan,153423912663,CongressmanSablan,412312,1031366,110903,null,N00030418,/m/04ycmvy,,https://sablan.house.gov,https://sablan.house.gov/rss.xml,null,true,null,null,14,2022,11,0,0,2022-08-25 13:00:33 -0400,null,null,null,MP,At-Large,true,6998,0,100,0,117,house,null,null,null,67,Baby Boomers
S000168,Representative,Rep.,Maria,Elvira,Salazar,null,1961-11-01,M,R,null,RepMariaSalazar,null,null,456810,null,182300,null,N00042810,/g/1hb_g7r18,H8FL27185,https://salazar.house.gov,null,null,true,null,null,2,2022,860,16,0,2022-08-25 13:00:29 -0400,1616 Longworth House Office Building,202-225-3931,null,FL,27,false,1227,1.86,91.07,8.93,117,house,null,null,null,60,Baby Boomers
S001204,Delegate,Del.,Michael,null,San Nicolas,null,1981-01-30,M,D,null,GuamCongressman,null,null,412770,null,null,null,N00042619,null,,https://sannicolas.house.gov,null,null,true,null,null,4,2022,11,0,0,2022-08-25 13:00:33 -0400,null,null,null,GU,At-Large,true,6698,0,100,0,117,house,null,null,null,41,Millennials
S001156,Representative,Rep.,Linda,T.,Sánchez,null,1969-01-28,F,D,null,RepLindaSanchez,CongresswomanLindaSanchez,LindaTSanchez,400355,1003554,29674,20310,N00024870,/m/024xc7,H2CA39078,https://lindasanchez.house.gov,https://lindasanchez.house.gov/rss.xml,null,true,null,-0.507,20,2022,868,7,0,2022-08-25 13:00:33 -0400,2329 Rayburn House Office Building,202-225-6676,null,CA,38,false,0638,0.81,99.3,0.58,117,house,null,null,null,53,Gen X
S001168,Representative,Rep.,John,null,Sarbanes,null,1962-05-22,M,D,null,RepSarbanes,RepSarbanes,RepJohnSarbanes,412212,1022884,66575,20724,N00027751,/m/08_r8n,H6MD03292,https://sarbanes.house.gov,https://sarbanes.house.gov/rss.xml,null,true,null,-0.467,16,2022,868,5,0,2022-08-25 13:00:33 -0400,2370 Rayburn House Office Building,202-225-4016,null,MD,3,false,2403,0.58,98.95,0.93,117,house,null,null,null,60,Baby Boomers
S001176,Representative,Rep.,Steve,null,Scalise,null,1965-10-06,M,R,House Minority Whip,SteveScalise,RepSteveScalise,RepSteveScalise,412261,1015311,9026,20759,N00009660,/m/0br34c,H0LA01087,https://scalise.house.gov,https://scalise.house.gov/rss.xml,null,true,null,0.554,16,2022,868,25,0,2022-08-25 13:00:31 -0400,2049 Rayburn House Office Building,202-225-3015,null,LA,1,false,2201,2.88,98.33,1.55,117,house,null,null,null,56,Gen X
S001205,Representative,Rep.,Mary,Gay,Scanlon,null,1959-08-30,F,D,null,RepMGS,null,null,412750,null,178890,null,N00042706,/g/11ghrc58bb,H8PA07200,https://scanlon.house.gov,https://medium.com/feed/@repmgs,null,true,null,null,6,2022,868,8,0,2022-08-25 13:00:33 -0400,1227 Longworth House Office Building,202-225-2011,null,PA,5,false,4205,0.92,99.42,0.47,117,house,null,null,null,62,Baby Boomers
S001145,Representative,Rep.,Jan,null,Schakowsky,null,1944-05-26,F,D,null,JanSchakowsky,janschakowsky,repschakowsky,400360,57874,6387,29911,N00004724,/m/0256nw,H8IL09067,https://schakowsky.house.gov,null,null,true,null,-0.604,24,2022,868,12,0,2022-08-25 13:00:32 -0400,2367 Rayburn House Office Building,202-225-2111,null,IL,9,false,1709,1.38,98.48,1.41,117,house,null,null,null,78,Silent Generation
S001150,Representative,Rep.,Adam,B.,Schiff,null,1960-06-22,M,D,null,RepAdamSchiff,RepAdamSchiff,adamschiff,400361,90167,9489,20104,N00009585,/m/024tls,H0CA27085,https://schiff.house.gov,null,null,true,null,-0.35,22,2022,868,2,0,2022-08-25 13:00:33 -0400,2309 Rayburn House Office Building,202-225-4176,null,CA,28,false,0628,0.23,99.19,0.69,117,house,null,null,null,62,Baby Boomers
S001190,Representative,Rep.,Brad,null,Schneider,null,1961-08-20,M,D,null,repschneider,CongressmanBradSchneider,RepBradSchneider,412534,63948,134948,21326,N00033101,/m/0j63zyv,H2IL10068,https://schneider.house.gov,https://schneider.house.gov/rss.xml,null,true,null,-0.181,6,2022,868,3,0,2022-08-25 13:00:31 -0400,300 Cannon House Office Building,202-225-4835,null,IL,10,false,1710,0.35,97.8,2.09,117,house,null,null,null,61,Baby Boomers
S001180,Representative,Rep.,Kurt,null,Schrader,null,1951-10-19,M,D,null,RepSchrader,repschrader,repkurtschrader,412315,1031358,10813,20944,N00030071,/m/0412ntl,H8OR05107,https://schrader.house.gov,https://schrader.house.gov/newsroom/rss.aspx,null,true,null,-0.182,14,2022,868,15,0,2022-08-25 13:00:30 -0400,2431 Rayburn House Office Building,202-225-5711,null,OR,5,false,4105,1.73,94.71,5.17,117,house,null,null,null,70,Baby Boomers
S001216,Representative,Rep.,Kim,null,Schrier,null,1968-08-23,F,D,null,RepKimSchrier,null,null,412835,null,181124,null,N00041606,/g/11gzqmm209,H8WA08189,https://schrier.house.gov,null,null,true,null,null,4,2022,868,2,0,2022-08-25 13:00:30 -0400,1123 Longworth House Office Building,202-225-7761,null,WA,8,false,5308,0.23,96.53,3.36,117,house,null,null,null,54,Gen X
S001183,Representative,Rep.,David,null,Schweikert,null,1962-03-03,M,R,null,RepDavid,repdavidschweikert,RepDavidSchweikert,412399,5205,106387,21105,N00006460,/m/03wbpxj,H4AZ06045,https://schweikert.house.gov,https://schweikert.house.gov/rss.xml,null,true,null,0.577,12,2022,868,3,0,2022-08-25 13:00:29 -0400,304 Cannon House Office Building,202-225-2190,null,AZ,6,false,0406,0.35,91.86,8.02,117,house,null,null,null,60,Baby Boomers
S001157,Representative,Rep.,David,null,Scott,null,1945-06-27,M,D,null,RepDavidScott,113303673339,RepDavidScott,400363,1003567,7826,20321,N00024871,/m/0255r4,H2GA13012,https://davidscott.house.gov,https://davidscott.house.gov/news/rss.aspx,null,true,null,-0.302,20,2022,868,10,0,2022-08-25 13:00:32 -0400,468 Cannon House Office Building,202-225-2939,null,GA,13,false,1313,1.15,98.25,1.64,117,house,null,null,null,77,Baby Boomers
