congress,chamber,title,short_title,state,party,leadership_role,fec_candidate_id,seniority,district,at_large,ocd_id,start_date,end_date,office,phone,fax,contact_form,cook_pvi,dw_nominate,ideal_point,next_election,total_votes,missed_votes,total_present,senate_class,state_rank,lis_id,bills_sponsored,bills_cosponsored,missed_votes_pct,votes_with_party_pct,votes_against_party_pct,memberId
117,House,Representative,Rep.,FL,R,null,H8FL17053,4,17,false,ocd-division/country:us/state:fl/cd:17,2021-01-03,2023-01-03,2457 Rayburn House Office Building,202-225-5792,null,null,null,null,null,2022,868.0,10.0,0.0,,,,50.0,516.0,1.15,86.27,13.62,S001214
116,House,Representative,Rep.,FL,R,null,H8FL17053,2,17,false,ocd-division/country:us/state:fl/cd:17,2019-01-03,2021-01-03,521 Cannon House Office Building,202-225-5792,null,null,R+13,null,null,2020,954.0,40.0,0.0,,,,38.0,407.0,4.19,89.86,10.03,S001214
117,House,Representative,Rep.,MI,D,null,H8MI11254,4,11,false,ocd-division/country:us/state:mi/cd:11,2021-01-03,2023-01-03,1510 Longworth House Office Building,202-225-8171,null,null,null,null,null,2022,868.0,1.0,0.0,,,,19.0,352.0,0.12,98.5,1.39,S001215
116,House,Representative,Rep.,MI,D,null,H8MI11254,2,11,false,ocd-division/country:us/state:mi/cd:11,2019-01-03,2021-01-03,227 Cannon House Office Building,202-225-8171,null,null,R+4,null,null,2020,954.0,1.0,0.0,,,,13.0,393.0,0.1,97.48,2.42,S001215
117,House,Representative,Rep.,UT,R,null,H2UT02324,10,2,false,ocd-division/country:us/state:ut/cd:2,2021-01-03,2023-01-03,166 Cannon House Office Building,202-225-9730,null,null,null,0.507,null,2022,868.0,6.0,0.0,,,,21.0,201.0,0.69,96.5,3.38,S001192
116,House,Representative,Rep.,UT,R,null,H2UT02324,8,2,false,ocd-division/country:us/state:ut/cd:2,2019-01-03,2021-01-03,2242 Rayburn House Office Building,202-225-9730,null,null,R+16,0.527,null,2020,954.0,32.0,0.0,,,,16.0,203.0,3.35,95.84,4.05,S001192
115,House,Representative,Rep.,UT,R,null,H2UT02324,6,2,false,ocd-division/country:us/state:ut/cd:2,2017-01-03,2019-01-03,323 Cannon House Office Building,202-225-9730,801-364-5551,null,null,0.521,null,2018,1211.0,26.0,0.0,,,,14.0,204.0,2.15,97.79,2.21,S001192
114,House,Representative,Rep.,UT,R,null,H2UT02324,4,2,false,ocd-division/country:us/state:ut/cd:2,2015-01-06,2017-01-03,null,null,null,null,null,0.52,null,2016,1325.0,35.0,0.0,,,,16.0,195.0,2.64,96.57,3.36,S001192
113,House,Representative,Rep.,UT,R,null,,2,2,false,ocd-division/country:us/state:ut/cd:2,2013-01-03,2015-01-03,null,null,null,null,null,0.52,0.872511236,,1204.0,31.0,0.0,,,,9.0,216.0,2.57,95.55,4.37,S001192
117,House,Representative,Rep.,OH,R,,H8OH15076,12,15,false,ocd-division/country:us/state:oh/cd:15,2021-01-03,2021-05-16,2234 Rayburn House Office Building,202-225-2015,null,null,null,0.3,null,2022,142.0,15.0,0.0,,,,4.0,88.0,10.56,92.0,7.2,S001187
116,House,Representative,Rep.,OH,R,null,H8OH15076,10,15,false,ocd-division/country:us/state:oh/cd:15,2019-01-03,2021-01-03,2234 Rayburn House Office Building,202-225-2015,null,null,R+7,0.3,null,2020,954.0,59.0,0.0,,,,13.0,420.0,6.18,90.08,9.81,S001187
115,House,Representative,Rep.,OH,R,null,H8OH15076,8,15,false,ocd-division/country:us/state:oh/cd:15,2017-01-03,2019-01-03,1022 Longworth House Office Building,202-225-2015,202-225-3529,null,null,0.299,null,2018,1211.0,76.0,0.0,,,,20.0,367.0,6.28,93.09,6.91,S001187
114,House,Representative,Rep.,OH,R,null,H8OH15076,6,15,false,ocd-division/country:us/state:oh/cd:15,2015-01-06,2017-01-03,null,null,null,null,null,0.299,null,2016,1325.0,65.0,0.0,,,,30.0,285.0,4.91,93.37,6.55,S001187
113,House,Representative,Rep.,OH,R,null,,4,15,false,ocd-division/country:us/state:oh/cd:15,2013-01-03,2015-01-03,null,null,null,null,null,0.299,0.637779152,,1204.0,34.0,0.0,,,,24.0,464.0,2.82,91.68,8.23,S001187
112,House,Representative,Rep.,OH,R,null,,2,15,false,ocd-division/country:us/state:oh/cd:15,2011-01-04,2013-01-03,null,null,null,null,null,0.299,null,,1607.0,184.0,0.0,,,,23.0,281.0,11.45,90.88,9.05,S001187
117,House,Representative,Rep.,WA,D,null,H0WA10034,2,10,false,ocd-division/country:us/state:wa/cd:10,2021-01-03,2023-01-03,1004 Longworth House Office Building,202-225-9740,null,null,null,null,null,2022,868.0,27.0,0.0,,,,12.0,535.0,3.11,98.1,1.79,S001159
117,House,Representative,Rep.,NY,D,,H6NY03247,6,3,false,ocd-division/country:us/state:ny/cd:3,2021-01-03,2023-01-03,407 Cannon House Office Building,202-225-3335,null,null,null,-0.219,null,2022,868.0,13.0,0.0,,,,21.0,754.0,1.5,98.36,1.52,S001201
116,House,Representative,Rep.,NY,D,null,H6NY03247,4,3,false,ocd-division/country:us/state:ny/cd:3,2019-01-03,2021-01-03,214 Cannon House Office Building,202-225-3335,null,null,D+1,-0.213,null,2020,954.0,13.0,0.0,,,,21.0,803.0,1.36,97.12,2.77,S001201
115,House,Representative,Rep.,NY,D,null,H6NY03247,2,3,false,ocd-division/country:us/state:ny/cd:3,2017-01-03,2019-01-03,226 Cannon House Office Building,202-225-3335,202-225-4669,null,null,-0.2,null,2018,1211.0,37.0,0.0,,,,10.0,367.0,3.06,91.0,9.0,S001201
117,House,Representative,Rep.,CA,D,null,H2CA15094,10,15,false,ocd-division/country:us/state:ca/cd:15,2021-01-03,2023-01-03,174 Cannon House Office Building,202-225-5065,null,null,null,-0.366,null,2022,868.0,7.0,0.0,,,,26.0,524.0,0.81,99.07,0.81,S001193
116,House,Representative,Rep.,CA,D,null,H2CA15094,8,15,false,ocd-division/country:us/state:ca/cd:15,2019-01-03,2021-01-03,407 Cannon House Office Building,202-225-5065,null,null,D+20,-0.368,null,2020,954.0,207.0,0.0,,,,21.0,551.0,21.7,98.93,0.94,S001193
115,House,Representative,Rep.,CA,D,null,H2CA15094,6,15,false,ocd-division/country:us/state:ca/cd:15,2017-01-03,2019-01-03,129 Cannon House Office Building,202-225-5065,null,null,null,-0.364,null,2018,1211.0,78.0,0.0,,,,15.0,482.0,6.44,96.64,3.36,S001193
114,House,Representative,Rep.,CA,D,null,H2CA15094,4,15,false,ocd-division/country:us/state:ca/cd:15,2015-01-06,2017-01-03,null,null,null,null,null,-0.365,null,2016,1325.0,49.0,0.0,,,,10.0,417.0,3.7,96.51,3.41,S001193
113,House,Representative,Rep.,CA,D,null,,2,15,false,ocd-division/country:us/state:ca/cd:15,2013-01-03,2015-01-03,null,null,null,null,null,-0.365,-0.913109618,,1204.0,6.0,1.0,,,,9.0,367.0,0.5,93.52,6.4,S001193
117,House,Representative,Rep.,CA,D,null,H2CA43245,10,41,false,ocd-division/country:us/state:ca/cd:41,2021-01-03,2023-01-03,420 Cannon House Office Building,202-225-2305,null,null,null,-0.463,null,2022,868.0,9.0,0.0,,,,38.0,606.0,1.04,98.6,1.28,T000472
116,House,Representative,Rep.,CA,D,null,H2CA43245,8,41,false,ocd-division/country:us/state:ca/cd:41,2019-01-03,2021-01-03,420 Cannon House Office Building,202-225-2305,null,null,D+12,-0.463,null,2020,954.0,18.0,0.0,,,,34.0,577.0,1.89,98.72,1.18,T000472
115,House,Representative,Rep.,CA,D,null,H2CA43245,6,41,false,ocd-division/country:us/state:ca/cd:41,2017-01-03,2019-01-03,1507 Longworth House Office Building,202-225-2305,202-225-7018,null,null,-0.465,null,2018,1211.0,23.0,2.0,,,,28.0,630.0,1.9,96.2,3.8,T000472
114,House,Representative,Rep.,CA,D,null,H2CA43245,4,41,false,ocd-division/country:us/state:ca/cd:41,2015-01-06,2017-01-03,null,null,null,null,null,-0.464,null,2016,1325.0,5.0,0.0,,,,28.0,506.0,0.38,97.32,2.61,T000472
113,House,Representative,Rep.,CA,D,null,,2,41,false,ocd-division/country:us/state:ca/cd:41,2013-01-03,2015-01-03,null,null,null,null,null,-0.464,-1.246752723,,1204.0,2.0,1.0,,,,13.0,524.0,0.17,95.3,4.61,T000472
117,House,Representative,Rep.,TX,R,null,H8TX03123,4,3,false,ocd-division/country:us/state:tx/cd:3,2021-01-03,2023-01-03,1404 Longworth House Office Building,202-225-4201,null,null,null,null,null,2022,868.0,25.0,0.0,,,,8.0,272.0,2.88,90.56,9.32,T000479
116,House,Representative,Rep.,TX,R,null,H8TX03123,2,3,false,ocd-division/country:us/state:tx/cd:3,2019-01-03,2021-01-03,1404 Longworth House Office Building,202-225-4201,null,null,R+13,null,null,2020,954.0,7.0,0.0,,,,8.0,325.0,0.73,92.54,7.36,T000479
117,House,Representative,Rep.,NY,R,null,H4NY22051,4,22,false,ocd-division/country:us/state:ny/cd:22,2021-02-11,2023-01-03,null,null,null,null,R+6,0.424,null,2022,837.0,3.0,0.0,,,,31.0,388.0,0.36,94.69,5.31,T000478
115,House,Representative,Rep.,NY,R,null,H4NY22051,2,22,false,ocd-division/country:us/state:ny/cd:22,2017-01-03,2019-01-03,512 Cannon House Office Building,202-225-3665,null,null,null,0.275,null,2018,1211.0,7.0,0.0,,,,18.0,278.0,0.58,93.74,6.26,T000478
117,House,Representative,Rep.,CA,D,null,H8CA01109,24,5,false,ocd-division/country:us/state:ca/cd:5,2021-01-03,2023-01-03,268 Cannon House Office Building,202-225-3311,null,null,null,-0.395,null,2022,868.0,2.0,0.0,,,,45.0,395.0,0.23,99.19,0.69,T000460
116,House,Representative,Rep.,CA,D,null,H8CA01109,22,5,false,ocd-division/country:us/state:ca/cd:5,2019-01-03,2021-01-03,406 Cannon House Office Building,202-225-3311,null,null,D+21,-0.395,null,2020,954.0,18.0,0.0,,,,55.0,455.0,1.89,97.97,1.93,T000460
115,House,Representative,Rep.,CA,D,null,H8CA01109,20,5,false,ocd-division/country:us/state:ca/cd:5,2017-01-03,2019-01-03,231 Cannon House Office Building,202-225-3311,202-225-4335,null,null,-0.396,null,2018,1211.0,25.0,2.0,,,,24.0,365.0,2.06,96.27,3.73,T000460
114,House,Representative,Rep.,CA,D,null,H8CA01109,18,5,false,ocd-division/country:us/state:ca/cd:5,2015-01-06,2017-01-03,null,null,null,null,null,-0.396,null,2016,1325.0,42.0,0.0,,,,20.0,302.0,3.17,96.77,3.15,T000460
113,House,Representative,Rep.,CA,D,null,,16,5,false,ocd-division/country:us/state:ca/cd:5,2013-01-03,2015-01-03,null,null,null,null,null,-0.396,-1.080154904,,1204.0,18.0,0.0,,,,15.0,314.0,1.5,92.52,7.39,T000460
112,House,Representative,Rep.,CA,D,null,,14,1,false,ocd-division/country:us/state:ca/cd:1,2011-01-04,2013-01-03,null,null,null,null,null,-0.396,null,2012,1604.0,8.0,1.0,,,,13.0,220.0,0.5,91.73,8.21,T000460
111,House,Representative,Rep.,CA,D,null,,12,1,false,ocd-division/country:us/state:ca/cd:1,2009-01-06,2011-01-03,null,null,null,null,null,null,null,2010,1655.0,23.0,1.0,,,,30.0,313.0,1.39,98.21,1.73,T000460
110,House,Representative,Rep.,CA,D,null,,10,1,false,ocd-division/country:us/state:ca/cd:1,2007-01-04,2009-01-03,null,null,null,null,null,null,null,,1873.0,34.0,0.0,,,,30.0,326.0,1.82,97.13,3.37,T000460
109,House,Representative,Rep.,CA,D,null,,8,1,false,ocd-division/country:us/state:ca/cd:1,2005-01-04,2007-01-03,null,null,null,null,null,null,null,,1214.0,9.0,1.0,,,,18.0,195.0,0.74,93.61,6.64,T000460
108,House,Representative,Rep.,CA,D,null,,6,1,false,ocd-division/country:us/state:ca/cd:1,2003-01-07,2005-01-03,null,null,null,null,null,null,null,,1221.0,8.0,1.0,,,,19.0,203.0,0.66,92.88,7.29,T000460
107,House,Representative,Rep.,CA,D,null,,4,1,false,ocd-division/country:us/state:ca/cd:1,2001-01-03,2003-01-03,null,null,null,null,null,null,null,,996.0,25.0,1.0,,,,21.0,244.0,2.51,88.22,12.3,T000460
106,House,Representative,Rep.,CA,D,null,,2,1,false,ocd-division/country:us/state:ca/cd:1,1999-01-06,2001-01-03,null,null,null,null,null,null,null,,1214.0,3.0,1.0,,,,10.0,235.0,0.25,87.93,12.32,T000460
117,House,Representative,Rep.,PA,R,null,H8PA05071,14,15,false,ocd-division/country:us/state:pa/cd:15,2021-01-03,2023-01-03,400 Cannon House Office Building,202-225-5121,null,null,null,0.318,null,2022,868.0,18.0,0.0,,,,13.0,250.0,2.07,95.98,3.91,T000467
116,House,Representative,Rep.,PA,R,null,H8PA05071,12,15,false,ocd-division/country:us/state:pa/cd:15,2019-01-03,2021-01-03,400 Cannon House Office Building,202-225-5121,null,null,R+20,0.313,null,2020,954.0,27.0,0.0,,,,15.0,281.0,2.83,92.92,6.97,T000467
115,House,Representative,Rep.,PA,R,null,H8PA05071,10,5,false,ocd-division/country:us/state:pa/cd:5,2017-01-03,2019-01-03,124 Cannon House Office Building,202-225-5121,202-225-5796,null,null,0.307,null,2018,1211.0,10.0,0.0,,,,15.0,318.0,0.83,93.39,6.61,T000467
114,House,Representative,Rep.,PA,R,null,H8PA05071,8,5,false,ocd-division/country:us/state:pa/cd:5,2015-01-06,2017-01-03,null,null,null,null,null,0.307,null,2016,1325.0,3.0,0.0,,,,16.0,194.0,0.23,92.68,7.24,T000467
113,House,Representative,Rep.,PA,R,null,,6,5,false,ocd-division/country:us/state:pa/cd:5,2013-01-03,2015-01-02,null,null,null,null,null,0.307,0.64486127,2014,1204.0,19.0,0.0,,,,11.0,259.0,1.58,91.69,8.22,T000467
112,House,Representative,Rep.,PA,R,null,,4,5,false,ocd-division/country:us/state:pa/cd:5,2011-01-04,2013-01-03,null,null,null,null,null,0.307,null,2012,1607.0,6.0,0.0,,,,10.0,197.0,0.37,91.5,8.43,T000467
111,House,Representative,Rep.,PA,R,null,,2,5,false,ocd-division/country:us/state:pa/cd:5,2009-01-06,2011-01-03,null,null,null,null,null,null,null,2010,1655.0,25.0,2.0,,,,11.0,283.0,1.51,93.52,6.41,T000467
117,House,Representative,Rep.,MS,D,null,H4MS02068,30,2,false,ocd-division/country:us/state:ms/cd:2,2021-01-03,2023-01-03,2466 Rayburn House Office Building,202-225-5876,null,null,null,-0.516,null,2022,868.0,2.0,0.0,,,,14.0,368.0,0.23,98.38,1.5,T000193
116,House,Representative,Rep.,MS,D,null,H4MS02068,28,2,false,ocd-division/country:us/state:ms/cd:2,2019-01-03,2021-01-03,2466 Rayburn House Office Building,202-225-5876,null,null,D+14,-0.516,null,2020,954.0,39.0,0.0,,,,20.0,714.0,4.09,98.8,1.1,T000193
115,House,Representative,Rep.,MS,D,null,H4MS02068,26,2,false,ocd-division/country:us/state:ms/cd:2,2017-01-03,2019-01-03,2466 Rayburn House Office Building,202-225-5876,202-225-5898,null,null,-0.516,null,2018,1211.0,114.0,0.0,,,,19.0,341.0,9.41,97.01,2.99,T000193
114,House,Representative,Rep.,MS,D,null,H4MS02068,24,2,false,ocd-division/country:us/state:ms/cd:2,2015-01-06,2017-01-03,null,null,null,null,null,-0.515,null,2016,1325.0,52.0,0.0,,,,17.0,184.0,3.92,96.03,3.9,T000193
113,House,Representative,Rep.,MS,D,null,,22,2,false,ocd-division/country:us/state:ms/cd:2,2013-01-03,2015-01-02,null,null,null,null,null,-0.515,-0.902197461,2014,1204.0,51.0,1.0,,,,12.0,241.0,4.24,92.3,7.61,T000193
112,House,Representative,Rep.,MS,D,null,,20,2,false,ocd-division/country:us/state:ms/cd:2,2011-01-04,2013-01-03,null,null,null,null,null,-0.515,null,2012,1607.0,63.0,1.0,,,,18.0,187.0,3.92,90.53,9.4,T000193
111,House,Representative,Rep.,MS,D,null,,18,2,false,ocd-division/country:us/state:ms/cd:2,2009-01-06,2011-01-03,null,null,null,null,null,null,null,2010,1655.0,39.0,0.0,,,,20.0,309.0,2.36,97.88,2.05,T000193
110,House,Representative,Rep.,MS,D,null,,16,2,false,ocd-division/country:us/state:ms/cd:2,2007-01-04,2009-01-03,null,null,null,null,null,null,null,,1873.0,52.0,0.0,,,,27.0,380.0,2.78,98.27,2.29,T000193
109,House,Representative,Rep.,MS,D,null,,14,2,false,ocd-division/country:us/state:ms/cd:2,2005-01-04,2007-01-03,null,null,null,null,null,null,null,,1214.0,19.0,0.0,,,,16.0,324.0,1.57,93.97,6.29,T000193
108,House,Representative,Rep.,MS,D,null,,12,2,false,ocd-division/country:us/state:ms/cd:2,2003-01-07,2005-01-03,null,null,null,null,null,null,null,,1221.0,21.0,0.0,,,,8.0,299.0,1.72,92.45,7.72,T000193
107,House,Representative,Rep.,MS,D,null,,10,2,false,ocd-division/country:us/state:ms/cd:2,2001-01-03,2003-01-03,null,null,null,null,null,null,null,,996.0,38.0,0.0,,,,5.0,286.0,3.82,87.22,13.31,T000193
106,House,Representative,Rep.,MS,D,null,,8,2,false,ocd-division/country:us/state:ms/cd:2,1999-01-06,2001-01-03,null,null,null,null,null,null,null,,1214.0,74.0,0.0,,,,11.0,336.0,6.1,90.68,9.49,T000193
105,House,Representative,Rep.,MS,D,null,,6,2,false,ocd-division/country:us/state:ms/cd:2,1997-01-07,1999-01-03,null,null,null,null,null,null,null,,1187.0,52.0,0.0,,,,7.0,330.0,4.38,88.94,11.61,T000193
104,House,Representative,Rep.,MS,D,null,,4,2,false,ocd-division/country:us/state:ms/cd:2,1995-01-04,1997-01-03,null,null,null,null,null,null,null,,1340.0,36.0,1.0,,,,7.0,216.0,2.69,89.27,11.94,T000193
103,House,Representative,Rep.,MS,D,null,,2,2,false,ocd-division/country:us/state:ms/cd:2,1993-01-05,1995-01-03,null,null,null,null,null,null,null,,986.0,93.0,0.0,,,,6.0,170.0,9.43,92.25,7.52,T000193
117,House,Representative,Rep.,WI,R,null,H0WI07101,4,7,false,ocd-division/country:us/state:wi/cd:7,2021-01-03,2023-01-03,1719 Longworth House Office Building,202-225-3365,null,null,null,null,null,2022,868.0,43.0,0.0,,,,13.0,341.0,4.95,89.62,10.26,T000165
116,House,Representative,Rep.,WI,R,null,H0WI07101,2,7,false,ocd-division/country:us/state:wi/cd:7,2020-05-19,2021-01-03,1714 Longworth House Office Building,202-225-3365,null,null,null,null,null,2020,144.0,10.0,0.0,,,,2.0,90.0,6.94,92.42,7.58,T000165
117,House,Representative,Rep.,SC,R,null,H8SC04250,4,4,false,ocd-division/country:us/state:sc/cd:4,2021-01-03,2023-01-03,267 Cannon House Office Building,202-225-6030,null,null,null,null,null,2022,868.0,3.0,0.0,,,,8.0,291.0,0.35,96.51,3.38,T000480
116,House,Representative,Rep.,SC,R,null,H8SC04250,2,4,false,ocd-division/country:us/state:sc/cd:4,2019-01-03,2021-01-03,313 Cannon House Office Building,202-225-6030,null,null,R+15,null,null,2020,954.0,146.0,0.0,,,,4.0,168.0,15.3,94.39,5.49,T000480
117,House,Representative,Rep.,NV,D,null,H8NV03036,10,1,false,ocd-division/country:us/state:nv/cd:1,2021-01-03,2023-01-03,2464 Rayburn House Office Building,202-225-5965,null,null,null,-0.304,null,2022,868.0,6.0,0.0,,,,32.0,897.0,0.69,99.3,0.58,T000468
116,House,Representative,Rep.,NV,D,null,H8NV03036,8,1,false,ocd-division/country:us/state:nv/cd:1,2019-01-03,2021-01-03,2464 Rayburn House Office Building,202-225-5965,null,null,D+15,-0.302,null,2020,954.0,27.0,0.0,,,,26.0,529.0,2.83,98.7,1.19,T000468
115,House,Representative,Rep.,NV,D,null,H8NV03036,6,1,false,ocd-division/country:us/state:nv/cd:1,2017-01-03,2019-01-03,2464 Rayburn House Office Building,202-225-5965,null,null,null,-0.301,null,2018,1211.0,94.0,2.0,,,,16.0,430.0,7.76,96.41,3.59,T000468
114,House,Representative,Rep.,NV,D,null,H8NV03036,4,1,false,ocd-division/country:us/state:nv/cd:1,2015-01-06,2017-01-03,null,null,null,null,null,-0.301,null,2016,1325.0,74.0,0.0,,,,23.0,248.0,5.58,96.37,3.55,T000468
113,House,Representative,Rep.,NV,D,null,,2,1,false,ocd-division/country:us/state:nv/cd:1,2013-01-03,2015-01-03,null,null,null,null,null,-0.301,-0.924556586,,1204.0,7.0,1.0,,,,26.0,323.0,0.58,95.62,4.29,T000468
111,House,Representative,Rep.,NV,D,null,,2,3,false,ocd-division/country:us/state:nv/cd:3,2009-01-06,2011-01-03,null,null,null,null,null,null,null,2010,1655.0,12.0,0.0,,,,16.0,341.0,0.73,96.94,3.0,T000468
117,House,Representative,Rep.,MI,D,null,H8MI13250,4,13,false,ocd-division/country:us/state:mi/cd:13,2021-01-03,2023-01-03,1628 Longworth House Office Building,202-225-5126,null,null,null,null,null,2022,868.0,8.0,2.0,,,,20.0,660.0,0.92,95.22,4.66,T000481
116,House,Representative,Rep.,MI,D,null,H8MI13250,2,13,false,ocd-division/country:us/state:mi/cd:13,2019-01-03,2021-01-03,1628 Longworth House Office Building,202-225-5126,null,null,D+32,null,null,2020,954.0,8.0,1.0,,,,27.0,664.0,0.84,95.13,4.77,T000481
117,House,Representative,Rep.,NY,D,null,H8NY21203,14,20,false,ocd-division/country:us/state:ny/cd:20,2021-01-03,2023-01-03,2369 Rayburn House Office Building,202-225-5076,null,null,null,-0.421,null,2022,868.0,3.0,0.0,,,,32.0,600.0,0.35,99.3,0.58,T000469
116,House,Representative,Rep.,NY,D,null,H8NY21203,12,20,false,ocd-division/country:us/state:ny/cd:20,2019-01-03,2021-01-03,2369 Rayburn House Office Building,202-225-5076,null,null,D+7,-0.42,null,2020,954.0,6.0,14.0,,,,29.0,604.0,0.63,97.15,2.75,T000469
115,House,Representative,Rep.,NY,D,null,H8NY21203,10,20,false,ocd-division/country:us/state:ny/cd:20,2017-01-03,2019-01-03,2463 Rayburn House Office Building,202-225-5076,202-225-5077,null,null,-0.422,null,2018,1211.0,10.0,42.0,,,,14.0,468.0,0.83,96.49,3.51,T000469
114,House,Representative,Rep.,NY,D,null,H8NY21203,8,20,false,ocd-division/country:us/state:ny/cd:20,2015-01-06,2017-01-03,null,null,null,null,null,-0.423,null,2016,1320.0,13.0,10.0,,,,13.0,358.0,0.98,96.76,3.17,T000469
113,House,Representative,Rep.,NY,D,null,,6,20,false,ocd-division/country:us/state:ny/cd:20,2013-01-03,2015-01-02,null,null,null,null,null,-0.423,-1.353690712,2014,1204.0,3.0,1.0,,,,13.0,409.0,0.25,96.14,3.78,T000469
112,House,Representative,Rep.,NY,D,null,,4,21,false,ocd-division/country:us/state:ny/cd:21,2011-01-04,2013-01-03,null,null,null,null,null,-0.423,null,2012,1607.0,9.0,1.0,,,,19.0,325.0,0.56,95.75,4.19,T000469
111,House,Representative,Rep.,NY,D,null,,2,21,false,ocd-division/country:us/state:ny/cd:21,2009-01-06,2011-01-03,null,null,null,null,null,null,null,2010,1655.0,11.0,0.0,,,,20.0,498.0,0.66,98.65,1.29,T000469
117,House,Representative,Rep.,CA,D,null,H4CA35031,8,35,false,ocd-division/country:us/state:ca/cd:35,2021-01-03,2023-01-03,2227 Rayburn House Office Building,202-225-6161,null,null,null,-0.366,null,2022,868.0,13.0,0.0,,,,34.0,279.0,1.5,98.83,1.06,T000474
116,House,Representative,Rep.,CA,D,null,H4CA35031,6,35,false,ocd-division/country:us/state:ca/cd:35,2019-01-03,2021-01-03,2444 Rayburn House Office Building,202-225-6161,null,null,D+19,-0.361,null,2020,954.0,17.0,0.0,,,,30.0,368.0,1.78,98.5,1.39,T000474
115,House,Representative,Rep.,CA,D,null,H4CA35031,4,35,false,ocd-division/country:us/state:ca/cd:35,2017-01-03,2019-01-03,1713 Longworth House Office Building,202-225-6161,202-225-8671,null,null,-0.359,null,2018,1211.0,25.0,1.0,,,,33.0,356.0,2.06,97.31,2.69,T000474
114,House,Representative,Rep.,CA,D,null,H4CA35031,2,35,false,ocd-division/country:us/state:ca/cd:35,2015-01-06,2017-01-03,null,null,null,null,null,-0.36,null,2016,1325.0,18.0,0.0,,,,8.0,171.0,1.36,96.52,3.4,T000474
117,House,Representative,Rep.,NC,D,null,H4NC12100,10,12,false,ocd-division/country:us/state:nc/cd:12,2021-01-03,2023-01-03,2436 Rayburn House Office Building,202-225-1510,null,null,null,-0.465,null,2022,868.0,3.0,0.0,,,,40.0,467.0,0.35,98.96,0.93,A000370
